hero_health,enemy_health,hero_magic_stock,enemy_magic_stock,good_hit_cards,normal_hit_cards,low_hit_cards,do_nothing_cards,self_hurt_cards,both_hurt_cards,is_hero_magic,is_enemy_magic
87,92,2,2,5,3,4,0,1,1,0,0
87,74,2,2,5,2,4,0,0,1,0,0
82,64,2,2,4,2,3,0,0,1,0,0
72,59,2,2,3,2,2,0,0,1,1,0
64,43,1,2,3,0,2,0,0,1,0,1
54,33,1,1,2,0,1,0,0,1,0,1
44,13,1,0,1,0,1,0,0,0,0,0
39,3,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,1,0
84,80,1,2,4,3,4,1,1,1,0,1
64,75,1,1,3,3,3,1,1,1,0,0
64,55,1,1,2,3,3,1,0,1,0,0
56,45,1,1,1,2,3,1,0,1,0,0
51,40,1,1,1,2,1,1,0,1,0,0
41,32,1,1,0,1,1,1,0,1,1,0
26,22,0,1,0,1,0,1,0,0,0,1
10,22,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,85,2,2,5,5,4,1,0,1,0,0
90,75,2,2,3,5,4,1,0,1,0,0
80,67,2,2,2,4,4,1,0,1,0,0
70,62,2,2,2,4,3,1,0,0,0,1
54,57,2,1,2,3,2,1,0,0,1,1
38,37,1,0,1,2,2,1,0,0,0,0
30,32,1,0,1,1,1,1,0,0,0,0
25,24,1,0,1,0,0,1,0,0,1,0
15,24,0,0,5,5,5,1,1,1,0,0
7,16,0,0,5,3,5,1,1,1,0,0
2,8,0,0,5,2,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
84,85,2,2,4,3,4,1,1,1,1,0
59,85,1,2,4,3,3,1,0,1,0,0
49,77,1,2,3,2,3,1,0,1,0,0
44,67,1,2,2,2,2,1,0,1,0,0
36,57,1,2,1,1,2,1,0,1,0,0
28,52,1,2,1,0,1,1,0,1,1,0
18,52,0,2,0,0,1,0,0,1,0,1
3,47,0,1,5,5,5,1,1,1,0,1
3,17,0,0,4,5,5,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
80,100,2,2,4,5,5,1,0,1,0,0
72,92,2,2,4,3,5,1,0,1,0,0
64,87,2,2,4,2,4,1,0,1,0,0
54,82,2,2,3,2,3,1,0,1,0,0
49,67,2,2,2,2,3,1,0,0,0,0
49,57,2,2,1,2,3,0,0,0,0,0
44,49,2,2,1,1,2,0,0,0,1,0
36,39,1,2,1,0,1,0,0,0,0,0
31,29,1,2,5,5,5,1,1,1,0,0
11,29,1,2,4,5,5,1,0,1,0,0
1,24,1,2,3,5,4,1,0,1,1,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,0
85,82,2,2,3,4,4,1,1,1,0,0
80,69,2,2,3,3,4,1,1,0,0,0
72,64,2,2,3,2,3,1,1,0,0,0
72,44,2,2,2,2,3,1,0,0,1,1
72,34,1,1,2,2,2,0,0,0,0,0
67,29,1,1,2,2,0,0,0,0,0,0
59,19,1,1,1,1,0,0,0,0,1,0
100,100,2,2,5,5,5,1,1,1,0,1
80,95,2,1,4,5,4,1,1,1,0,0
70,90,2,1,3,5,3,1,1,1,0,0
65,90,2,1,3,5,2,0,1,1,0,0
57,82,2,1,3,3,2,0,1,1,1,0
52,57,1,1,2,3,2,0,1,0,0,0
42,49,1,1,1,2,2,0,1,0,0,1
26,44,1,0,1,1,1,0,1,0,0,0
21,34,1,0,0,1,0,0,1,0,0,0
3,34,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,5,5,4,1,1,0,0,0
82,85,2,2,4,4,4,1,1,0,1,0
77,69,1,2,4,3,3,1,1,0,0,0
77,54,1,2,4,3,2,1,0,0,0,0
69,44,1,2,3,2,2,1,0,0,1,0
64,24,0,2,2,2,1,1,0,0,0,0
54,19,0,2,1,2,0,1,0,0,0,0
54,9,0,2,0,2,0,0,0,0,0,1
38,1,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
80,100,2,2,4,5,5,1,0,1,0,0
75,90,2,2,3,5,4,1,0,1,1,0
65,74,1,2,2,4,4,1,0,1,0,0
57,64,1,2,1,3,4,1,0,1,0,0
52,56,1,2,1,2,3,1,0,1,1,1
32,46,0,1,0,2,2,1,0,1,0,0
24,46,0,1,0,1,2,0,0,1,0,0
14,41,0,1,0,1,1,0,0,0,0,0
9,33,0,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,0,0
80,74,1,2,2,4,5,1,1,1,0,0
72,69,1,2,2,3,4,1,1,1,0,0
67,64,1,2,2,3,2,1,1,1,0,1
51,56,1,1,2,1,2,1,1,1,1,0
46,56,0,1,2,1,1,0,1,1,0,0
31,56,0,1,2,1,0,0,0,1,0,1
15,46,0,0,1,0,0,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
70,95,2,2,3,5,4,1,0,1,0,0
62,85,2,2,2,4,4,1,0,1,0,0
52,75,2,2,0,4,4,1,0,1,0,0
44,67,2,2,0,2,4,1,0,1,0,0
36,67,2,2,0,1,4,0,0,1,0,0
28,62,2,2,0,0,3,0,0,1,0,0
18,57,2,2,0,0,2,0,0,0,0,1
8,52,2,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
92,80,1,2,4,4,5,1,1,1,1,0
82,70,0,2,3,4,4,1,1,1,0,0
67,65,0,2,2,4,4,1,1,0,0,0
62,60,0,2,2,4,2,1,1,0,0,1
52,50,0,1,1,4,1,1,1,0,0,0
44,50,0,1,1,3,1,0,1,0,0,0
29,50,0,1,1,3,0,0,0,0,0,1
9,42,0,0,0,2,0,0,0,0,0,0
1,34,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,1,0
87,74,1,2,4,3,4,1,1,1,0,0
82,59,1,2,3,3,4,1,1,0,1,0
57,59,0,2,3,3,3,1,0,0,0,0
52,49,0,2,2,3,2,1,0,0,0,0
42,41,0,2,1,2,2,1,0,0,0,0
37,41,0,2,1,2,1,0,0,0,0,0
29,31,0,2,0,1,1,0,0,0,0,0
21,26,0,2,5,5,5,1,1,1,0,0
6,26,0,2,5,5,4,1,0,1,0,1
6,21,0,1,5,5,3,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
70,100,1,2,4,5,5,1,0,1,1,0
62,84,0,2,4,3,5,1,0,1,0,0
52,84,0,2,3,3,5,0,0,1,0,0
42,74,0,2,1,3,5,0,0,1,0,0
32,69,0,2,0,3,4,0,0,1,0,0
27,64,0,2,0,3,2,0,0,1,0,1
11,56,0,1,0,1,2,0,0,1,0,0
6,51,0,1,0,1,0,0,0,1,0,1
100,100,2,2,5,5,5,1,1,1,1,1
90,100,1,1,5,5,4,0,1,1,0,1
70,90,1,0,3,5,4,0,1,1,1,0
65,70,0,0,2,5,3,0,1,1,0,0
60,65,0,0,2,5,1,0,1,1,0,0
52,57,0,0,2,3,1,0,1,1,0,0
47,47,0,0,1,3,0,0,1,1,0,0
42,32,0,0,1,3,0,0,0,0,0,0
34,24,0,0,1,1,0,0,0,0,0,0
24,16,0,0,5,5,5,1,1,1,0,0
14,6,0,0,3,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,1,0
85,80,1,2,3,5,3,1,1,1,0,0
77,72,1,2,3,3,3,1,1,1,0,0
72,67,1,2,3,3,1,1,1,1,0,0
64,62,1,2,3,2,0,1,1,1,0,0
54,52,1,2,1,2,0,1,1,1,0,0
39,47,1,2,0,2,0,1,1,0,0,0
31,39,1,2,0,0,0,1,1,0,0,1
31,19,1,1,5,5,5,1,1,1,0,0
31,14,1,1,5,5,4,0,1,1,0,0
23,6,1,1,5,3,4,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,100,1,2,4,5,5,0,1,1,0,1
80,95,1,1,4,5,3,0,1,1,0,0
70,90,1,1,3,5,2,0,1,1,0,1
54,85,1,0,3,4,1,0,1,1,0,0
46,80,1,0,3,3,0,0,1,1,0,0
33,75,1,0,3,2,0,0,1,0,1,0
23,55,0,0,1,2,0,0,1,0,0,0
5,55,0,0,1,1,0,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
72,90,2,2,3,4,5,1,0,1,0,0
67,85,2,2,3,4,3,1,0,1,0,0
57,75,2,2,1,4,3,1,0,1,1,0
52,54,1,2,1,3,3,1,0,0,1,0
42,44,0,2,0,3,2,1,0,0,0,1
32,36,0,1,0,2,1,1,0,0,0,0
27,36,0,1,0,2,0,0,0,0,0,1
11,28,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,0
82,87,2,2,4,3,4,1,1,1,0,0
72,82,2,2,3,3,3,1,1,1,0,0
72,62,2,2,2,3,3,1,0,1,0,0
72,52,2,2,1,3,3,0,0,1,0,1
56,44,2,1,1,1,3,0,0,1,0,0
51,34,2,1,1,1,2,0,0,0,1,0
43,14,1,1,0,0,2,0,0,0,0,0
38,9,1,1,5,5,5,1,1,1,0,0
23,4,1,1,4,5,5,1,1,0,0,1
100,100,2,2,5,5,5,1,1,1,1,0
95,84,1,2,5,4,4,1,1,1,0,0
85,74,1,2,3,4,4,1,1,1,0,0
77,64,1,2,2,3,4,1,1,1,0,1
52,59,1,1,1,3,4,1,1,0,0,1
52,29,1,0,0,3,4,1,0,0,0,0
47,21,1,0,0,2,3,1,0,0,0,0
42,13,1,0,0,1,2,1,0,0,0,0
37,5,1,0,0,0,1,1,0,0,0,0
32,5,1,0,5,5,5,1,1,1,1,0
27,5,0,0,5,5,4,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,95,2,1,4,5,4,1,1,1,0,0
72,85,2,1,3,4,4,1,1,1,1,0
67,69,1,1,3,3,3,1,1,1,0,1
37,69,1,0,2,3,3,1,0,1,0,0
24,64,1,0,2,2,3,1,0,0,0,0
14,59,1,0,1,2,2,1,0,0,0,0
6,59,1,0,1,1,2,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,90,2,1,3,5,5,1,1,1,0,1
65,85,2,0,3,5,4,1,1,0,0,0
57,80,2,0,3,4,3,1,1,0,0,0
57,65,2,0,3,4,2,1,0,0,0,0
47,60,2,0,2,4,1,1,0,0,0,0
39,55,2,0,2,3,0,1,0,0,1,0
39,39,1,0,2,2,0,0,0,0,0,0
29,31,1,0,1,1,0,0,0,0,0,0
19,23,1,0,5,5,5,1,1,1,0,0
19,18,1,0,5,5,4,0,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,1
90,92,2,1,5,4,4,1,1,1,0,1
70,84,2,0,4,3,4,1,1,1,0,0
62,74,2,0,3,2,4,1,1,1,0,0
54,69,2,0,3,1,3,1,1,1,0,0
44,59,2,0,1,1,3,1,1,1,0,0
39,49,2,0,0,1,2,1,1,1,0,0
34,44,2,0,0,1,0,1,1,1,1,0
14,44,1,0,0,1,0,0,0,1,1,0
100,100,2,2,5,5,5,1,1,1,1,0
90,90,1,2,4,5,4,1,1,1,0,0
85,80,1,2,4,5,3,1,1,0,1,0
75,60,0,2,2,5,3,1,1,0,0,0
70,50,0,2,1,5,2,1,1,0,0,0
52,50,0,2,1,4,2,1,0,0,0,1
52,45,0,1,1,4,1,0,0,0,0,0
44,35,0,1,0,3,1,0,0,0,0,0
36,30,0,1,0,2,0,0,0,0,0,0
28,22,0,1,5,5,5,1,1,1,0,0
28,12,0,1,5,5,5,0,0,1,0,0
18,7,0,1,4,5,4,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,87,2,2,5,4,5,1,1,0,0,0
87,77,2,2,4,3,5,1,1,0,0,1
77,69,2,1,4,2,4,1,1,0,1,1
77,29,1,0,3,2,4,1,0,0,0,0
67,19,1,0,1,2,4,1,0,0,1,0
57,3,0,0,0,1,4,1,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,1
76,82,2,1,4,2,5,1,1,1,0,0
66,72,2,1,2,2,5,1,1,1,0,0
61,62,2,1,1,2,4,1,1,1,0,0
46,57,2,1,1,2,4,1,0,0,1,0
38,47,1,1,1,1,3,1,0,0,0,1
38,37,1,0,0,1,3,0,0,0,0,0
30,32,1,0,0,0,2,0,0,0,0,0
25,27,1,0,5,5,5,1,1,1,0,0
17,27,1,0,5,4,5,0,1,1,1,0
7,17,0,0,4,4,4,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,95,2,1,4,5,4,1,1,1,0,1
60,87,2,0,3,4,4,1,1,1,0,0
55,77,2,0,2,4,3,1,1,1,0,0
50,67,2,0,2,4,2,1,1,0,0,0
40,59,2,0,1,3,2,1,1,0,1,0
32,43,1,0,1,1,2,1,1,0,1,0
32,13,0,0,0,1,2,1,0,0,0,0
32,5,0,0,0,0,2,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,92,2,2,5,4,5,0,1,1,0,0
90,82,2,2,3,4,5,0,1,1,1,0
85,66,1,2,3,3,4,0,1,1,0,0
80,61,1,2,3,3,2,0,1,1,1,0
75,41,0,2,2,3,1,0,1,1,0,0
62,36,0,2,2,2,1,0,1,0,0,0
57,26,0,2,1,2,0,0,1,0,0,1
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,1,0
90,74,0,2,4,4,4,0,1,1,0,0
82,66,0,2,4,2,4,0,1,1,0,0
77,58,0,2,4,1,3,0,1,1,0,0
67,48,0,2,2,1,3,0,1,1,0,1
57,43,0,1,2,1,1,0,1,1,0,0
37,43,0,1,1,1,1,0,0,1,0,1
12,38,0,0,0,1,1,0,0,0,0,0
4,33,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,5,5,5,1,0,0,1,0
87,65,1,2,4,4,5,1,0,0,0,1
71,57,1,1,4,2,5,1,0,0,0,0
66,47,1,1,3,2,4,1,0,0,0,0
61,42,1,1,3,2,2,1,0,0,0,0
51,32,1,1,1,2,2,1,0,0,0,0
46,24,1,1,1,1,1,1,0,0,0,0
38,14,1,1,0,0,1,1,0,0,1,1
38,4,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,90,2,1,4,5,4,1,1,1,0,0
82,90,2,1,4,4,4,0,1,1,0,0
67,90,2,1,4,4,3,0,0,1,0,0
59,80,2,1,3,3,3,0,0,1,0,1
43,70,2,0,2,2,3,0,0,1,0,0
35,62,2,0,2,0,3,0,0,1,1,0
25,42,1,0,0,0,3,0,0,1,1,0
20,32,0,0,0,0,1,0,0,1,0,0
15,22,0,0,5,5,5,1,1,1,0,0
10,14,0,0,5,4,4,1,1,1,0,0
5,4,0,0,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,80,1,2,3,5,5,1,1,1,1,0
90,70,0,2,3,5,4,0,1,1,0,0
82,62,0,2,3,3,4,0,1,1,0,0
77,52,0,2,2,3,3,0,1,1,0,0
67,47,0,2,1,3,2,0,1,1,0,0
62,37,0,2,1,3,1,0,1,0,0,0
54,29,0,2,1,1,1,0,1,0,0,0
54,9,0,2,0,1,1,0,0,0,0,0
46,4,0,2,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
85,100,2,2,5,5,4,1,0,1,0,0
77,92,2,2,5,3,4,1,0,1,0,0
72,82,2,2,4,3,3,1,0,1,0,0
62,77,2,2,3,3,2,1,0,1,0,0
57,77,2,2,3,3,1,0,0,1,0,0
49,67,2,2,2,2,1,0,0,1,0,1
33,57,2,1,1,1,1,0,0,1,0,0
28,42,2,1,0,1,1,0,0,0,0,0
20,37,2,1,5,5,5,1,1,1,0,0
15,37,2,1,5,5,4,0,1,1,1,0
100,100,2,2,5,5,5,1,1,1,1,0
95,80,1,2,4,5,4,1,1,1,0,0
90,65,1,2,4,5,4,1,0,0,0,1
80,57,1,1,4,4,3,1,0,0,0,0
72,47,1,1,3,3,3,1,0,0,0,0
62,39,1,1,2,2,3,1,0,0,0,0
57,34,1,1,2,2,1,1,0,0,1,0
47,18,0,1,1,1,1,1,0,0,0,0
47,13,0,1,1,1,0,0,0,0,0,0
39,3,0,1,5,5,5,1,1,1,0,0
24,3,0,1,5,5,4,1,0,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,0
95,77,2,2,5,4,3,1,0,1,0,0
87,72,2,2,5,3,2,1,0,1,0,0
82,64,2,2,5,2,1,1,0,1,0,0
77,54,2,2,4,2,0,1,0,1,0,0
67,46,2,2,3,1,0,1,0,1,0,0
59,36,2,2,2,0,0,1,0,1,0,1
34,31,2,1,1,0,0,1,0,0,0,1
34,21,2,0,5,5,5,1,1,1,0,0
24,21,2,0,4,5,5,0,1,1,0,0
19,13,2,0,4,4,4,0,1,1,0,0
14,5,2,0,4,3,3,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,1,0
82,74,1,2,3,3,5,1,1,1,1,0
77,74,0,2,3,3,4,0,1,1,0,1
57,69,0,1,2,3,3,0,1,1,0,0
52,59,0,1,1,3,2,0,1,1,0,0
47,44,0,1,1,3,2,0,0,0,0,0
42,36,0,1,1,2,1,0,0,0,0,1
22,31,0,0,0,2,0,0,0,0,0,0
14,23,0,0,5,5,5,1,1,1,0,0
4,13,0,0,3,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,1,1
72,85,1,1,4,4,3,1,1,1,0,1
62,77,1,0,4,3,2,1,1,1,0,0
54,67,1,0,3,2,2,1,1,1,0,0
46,67,1,0,3,1,2,0,1,1,0,0
38,62,1,0,3,0,1,0,1,1,1,0
28,52,0,0,2,0,0,0,1,1,0,0
8,52,0,0,1,0,0,0,0,1,0,0
3,37,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,0
90,87,2,2,5,4,2,1,1,1,0,0
72,87,2,2,5,3,2,1,0,1,0,0
64,77,2,2,4,2,2,1,0,1,0,1
44,69,2,1,3,1,2,1,0,1,0,0
34,59,2,1,1,1,2,1,0,1,0,0
34,54,2,1,1,1,1,0,0,1,0,0
26,44,2,1,0,0,1,0,0,1,0,0
21,34,2,1,5,5,5,1,1,1,0,0
13,29,2,1,5,4,4,1,1,1,0,0
5,24,2,1,5,3,3,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,0
95,77,2,2,5,4,3,1,0,1,0,0
90,67,2,2,4,4,2,1,0,1,0,0
80,57,2,2,2,4,2,1,0,1,0,1
60,49,2,1,1,3,2,1,0,1,0,0
60,44,2,1,1,3,1,0,0,1,0,1
44,39,2,0,1,2,0,0,0,1,0,0
31,34,2,0,1,1,0,0,0,0,1,0
23,14,1,0,5,5,5,1,1,1,1,0
13,4,0,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,1
72,85,2,1,3,4,4,1,1,1,0,0
72,70,2,1,3,4,3,1,0,1,0,0
64,62,2,1,3,2,3,1,0,1,0,0
64,52,2,1,2,2,3,0,0,1,0,0
56,47,2,1,2,1,2,0,0,1,0,0
48,42,2,1,2,0,1,0,0,1,0,0
43,32,2,1,1,0,0,0,0,1,0,1
18,27,2,0,5,5,5,1,1,1,0,0
10,17,2,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
92,90,1,2,5,4,4,1,1,1,0,0
87,77,1,2,5,3,4,1,1,0,0,0
82,69,1,2,5,2,3,1,1,0,1,1
72,49,0,1,4,2,2,1,1,0,0,0
72,34,0,1,4,2,1,1,0,0,0,0
72,26,0,1,4,1,1,0,0,0,0,0
62,16,0,1,2,1,1,0,0,0,0,0
52,11,0,1,1,1,0,0,0,0,0,0
42,3,0,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
100,95,2,2,5,5,4,0,1,1,0,0
95,87,2,2,5,4,3,0,1,1,0,0
85,82,2,2,4,4,2,0,1,1,0,0
75,72,2,2,2,4,2,0,1,1,1,0
67,52,1,2,1,3,2,0,1,1,1,0
59,42,0,2,1,2,1,0,1,1,0,0
59,27,0,2,1,2,0,0,0,1,0,0
51,17,0,2,0,1,0,0,0,1,0,0
46,4,0,2,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,95,2,1,5,4,4,1,1,1,0,0
84,80,2,1,5,4,3,1,0,1,0,0
74,75,2,1,4,4,2,1,0,1,0,0
66,70,2,1,4,3,1,1,0,1,0,1
50,62,2,0,4,1,1,1,0,1,0,0
45,52,2,0,4,1,0,1,0,0,0,0
35,42,2,0,2,1,0,1,0,0,1,0
25,22,1,0,0,1,0,1,0,0,0,0
25,14,1,0,5,5,5,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
90,87,2,2,5,4,2,1,1,1,0,0
80,79,2,2,4,3,2,1,1,1,0,0
80,71,2,2,4,2,2,0,1,1,0,1
60,63,2,1,3,1,2,0,1,1,0,0
50,53,2,1,1,1,2,0,1,1,0,0
35,48,2,1,0,1,2,0,1,0,0,0
20,48,2,1,0,1,1,0,0,0,1,0
15,32,1,1,5,5,5,1,1,1,0,0
15,22,1,1,4,5,5,0,1,1,0,0
10,14,1,1,4,4,4,0,1,1,0,0
5,9,1,1,4,4,2,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,90,2,1,4,4,5,1,1,1,0,0
84,72,2,1,4,3,5,1,0,1,1,0
84,52,1,1,3,3,5,0,0,1,0,0
76,47,1,1,3,2,4,0,0,1,0,0
68,42,1,1,3,1,3,0,0,1,0,0
53,37,1,1,2,1,3,0,0,0,0,0
43,29,1,1,1,0,3,0,0,0,0,1
33,24,1,0,1,0,1,0,0,0,0,0
28,14,1,0,5,5,5,1,1,1,0,0
18,6,1,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,80,1,2,4,5,4,1,1,1,0,1
75,80,1,1,3,5,4,0,1,1,0,0
65,72,1,1,2,4,4,0,1,1,0,0
57,64,1,1,2,2,4,0,1,1,0,0
52,54,1,1,1,2,3,0,1,1,1,0
47,38,0,1,1,1,2,0,1,1,0,0
37,33,0,1,0,1,1,0,1,1,0,0
22,28,0,1,0,1,1,0,0,0,0,0
17,20,0,1,5,5,5,1,1,1,0,0
7,12,0,1,4,4,5,1,1,1,0,0
2,7,0,1,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
85,100,2,2,5,5,4,1,0,1,0,0
75,92,2,2,4,4,4,1,0,1,0,0
70,84,2,2,4,3,3,1,0,1,0,0
65,79,2,2,4,3,3,0,0,0,0,0
57,69,2,2,3,2,3,0,0,0,0,0
49,59,2,2,2,1,3,0,0,0,0,0
39,51,2,2,1,0,3,0,0,0,0,0
34,46,2,2,1,0,1,0,0,0,0,0
29,36,2,2,5,5,5,1,1,1,0,0
24,31,2,2,5,5,3,1,1,1,0,0
14,21,2,2,3,5,3,1,1,1,0,0
1,16,2,2,3,4,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,95,2,1,4,5,4,1,1,1,1,0
72,95,1,1,4,4,4,0,1,1,0,1
56,90,1,0,4,3,3,0,1,1,1,0
48,80,0,0,4,2,2,0,1,1,0,0
38,70,0,0,2,2,2,0,1,1,0,0
30,62,0,0,2,0,2,0,1,1,0,0
10,62,0,0,1,0,2,0,0,1,0,0
5,57,0,0,1,0,0,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,100,2,2,4,5,5,0,1,1,0,1
70,90,2,1,2,5,5,0,1,1,1,1
60,74,1,0,2,4,4,0,1,1,0,0
50,69,1,0,1,4,3,0,1,1,0,0
42,64,1,0,1,3,2,0,1,1,0,0
29,59,1,0,1,2,2,0,1,0,0,0
21,51,1,0,1,0,2,0,1,0,0,0
21,36,1,0,1,0,1,0,0,0,0,0
11,31,1,0,5,5,5,1,1,1,0,0
6,21,1,0,5,5,4,1,1,0,1,0
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,0,0
82,79,1,2,4,3,4,1,1,1,1,0
77,59,0,2,3,3,3,1,1,1,0,1
67,51,0,1,3,2,2,1,1,1,0,0
62,43,0,1,3,1,1,1,1,1,0,0
54,38,0,1,3,0,0,1,1,1,0,1
44,18,0,0,2,0,0,1,1,0,0,0
34,18,0,0,1,0,0,0,1,0,0,0
14,18,0,0,5,5,5,1,1,1,0,0
14,3,0,0,5,5,4,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,92,2,1,5,3,5,1,1,1,1,0
74,82,1,1,4,3,4,1,1,1,0,0
69,77,1,1,4,3,2,1,1,1,0,0
59,72,1,1,3,3,1,1,1,1,1,0
51,52,0,1,2,2,1,1,1,1,0,0
36,47,0,1,2,2,1,1,0,0,0,0
36,39,0,1,2,1,1,0,0,0,0,1
20,29,0,0,1,0,1,0,0,0,0,0
10,24,0,0,5,5,5,1,1,1,0,0
5,11,0,0,5,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
87,85,2,2,4,4,3,1,1,1,0,1
71,80,2,1,4,3,2,1,1,1,1,1
41,70,1,0,3,3,2,1,1,0,0,0
36,70,1,0,3,3,1,0,1,0,1,0
26,50,0,0,1,3,1,0,1,0,0,0
18,45,0,0,1,2,0,0,1,0,0,0
10,37,0,0,1,0,0,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,5,5,4,1,1,0,0,0
80,90,2,2,4,5,3,1,1,0,1,0
72,70,1,2,3,4,3,1,1,0,1,0
67,60,0,2,3,4,1,1,1,0,0,0
62,52,0,2,3,3,0,1,1,0,0,0
62,32,0,2,2,3,0,1,0,0,0,0
52,24,0,2,1,2,0,1,0,0,0,0
42,16,0,2,0,1,0,1,0,0,0,0
34,16,0,2,5,5,5,1,1,1,0,0
26,8,0,2,5,3,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,5,5,4,1,1,0,0,0
87,82,2,2,5,3,4,1,1,0,0,0
82,74,2,2,5,2,3,1,1,0,0,0
74,69,2,2,5,1,2,1,1,0,0,0
54,69,2,2,4,1,2,1,0,0,0,0
44,64,2,2,3,1,1,1,0,0,0,0
34,64,2,2,2,1,1,0,0,0,0,0
26,59,2,2,2,0,0,0,0,0,0,0
16,49,2,2,5,5,5,1,1,1,0,0
8,44,2,2,5,4,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,0,0
85,85,2,2,3,5,3,1,1,1,0,0
85,67,2,2,3,4,3,1,0,1,0,0
80,62,2,2,3,4,1,1,0,1,0,0
70,52,2,2,1,4,1,1,0,1,0,0
65,39,2,2,1,3,1,1,0,0,0,0
60,31,2,2,1,2,0,1,0,0,0,0
60,21,2,2,0,2,0,0,0,0,0,0
52,13,2,2,5,5,5,1,1,1,0,0
44,5,2,2,5,3,5,1,1,1,0,1
14,5,2,1,4,3,5,1,0,1,0,0
9,5,2,1,4,3,4,0,0,1,1,0
